,url,title,address,datePosted,price,propertyType,bedrooms,bathrooms,description,utilities,parking,aggreementType,petFriendly,size,furnished,appliances,a/c,outdoorSpace,amenities
2951,https://www.kijiji.ca/v-apartments-condos/markham-york-region/fully-furnished-large-basement-bachelor-apartment-in-maple/1688839039,Fully furnished large basement bachelor apartment in Maple,"Maple, ON L6A 0B4",,"$1,600",Basement,Bedrooms: Bachelor/Studio,Bathrooms: 1,"Spacious, fully furnished bachelor basement apartment with parking in Maple available for $1600 per month, inclusive of all utilities (water, hydro, gas, internet).
Enjoy the convenience of on-site washer and dryer facilities in a serene and quiet house, nestled in a beautiful neighborhood.
Just a one-minute walk to the nearest bus stop and a short drive to Maple and King
GO station, as well as the Vaughan Mills shopping center. Commute effortlessly with a 20-minute drive to York University. The unit will be ready for occupancy starting April 1, 2024. No smoking or pets allowed.
Applicants are required to undergo a credit check and provide an employment letter with the two most recent pay stubs, along with a reference letter.
For inquiries, please contact Rose via call or text","['Yes: Hydro', 'Yes: Heat', 'Yes: Water', 'Yes: Water']",1,1 Year,No,750,Yes,"['Laundry (In Unit)', '', '', 'Fridge / Freezer']",Yes,,[]
2952,https://www.kijiji.ca/v-apartments-condos/mississauga-peel-region/apartment-for-rent-1-bed-1-bath/1688835462,Apartment for Rent 1 Bed+ 1 Bath,"Rio Court, Mississauga, Ontario",,"$2,400",Townhouse,Bedrooms: 1,Bathrooms: 1,"1 Bed + 1 Bath Town 9 Feet Ceiling, new laminated floors, freshly painted. Open concept living, featuring your very own private patio, perfect for summer BBQs. Primary bedroom boasts big window & walk-in closet. includes 2 spot garage with direct access to unit! This condo is completely move-in ready! Ideal location just steps away from grocery, transit, restaurants and Hwy access.","['Yes: Hydro', 'Yes: Heat', 'Yes: Water', 'Yes: Water']",2,1 Year,No,668,No,"['Laundry (In Unit)', '', '', '']",Yes,,[]
2953,https://www.kijiji.ca/v-apartments-condos/oshawa-durham-region/nice-renovated-2bdr-apartment-in-whitby-close-to-4corners/1688831360,NICE RENOVATED 2BDR APARTMENT IN WHITBY CLOSE TO 4CORNERS,"Peel St, Whitby, ON L1N 3Y4",,"$2,145",Apartment,Bedrooms: 2,Bathrooms: 1,"beautiful newly renovated and painted 2 bdr apartment on top floor of small quiet residential
complex
in
one of best Whitby areas
lots of storage space (5 closets)
2 entrances with private landing area
lots of windows
eat in kitchen
close to everything
walk to 4 Corners and DT whitby
close to GO train and hwy 401
shopping
best schools in whitby
Peel park
quiet and safe residential neighborhood
available APRIL1st or earlier if
needed
parking available
laundry in building
includes heat and water except hydro for use in apartment
credit check
proof of income
and rental application needed
pls contact Eddie",['Not Included'],1,1 Year,Limited,850,No,[],Yes,,[]
2954,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/bathurst-and-lakeshore-condo-for-rent/1688820042,Bathurst and lakeshore condo for rent,"Grand Magazine St, Toronto, ON M5V",,"$3,000",Condo,Bedrooms: 1 + Den,Bathrooms: 2,For rent: Spacious 1+1 bedroom condo with 2 bathrooms and 1 parking space. Feels like a two-bedroom unit. Unfurnished.,['Not Included'],1,Month-to-month,No,700,No,[],Yes,,[]
2955,https://www.kijiji.ca/v-apartments-condos/markham-york-region/walk-out-1-bedroom-apartment-furnished-available-for-rent/1688818095,Walk out 1 bedroom Apartment (Furnished) available for rent,"Sharon, ON L0G 1V0",,"$1,800",Basement,Bedrooms: 1,Bathrooms: 1,"Walk out 1 bedroom furnished basement available for rent in Beautiful, Newmarket (Sharon).",['Not Included'],1,1 Year,No,900,Yes,"['Laundry (In Unit)', '', 'Dishwasher', 'Fridge / Freezer']",Yes,,[]
2956,https://www.kijiji.ca/v-apartments-condos/oakville-halton-region/1-bdrm-den-oakville-condo-with-locker-and-parking/1688804719,1 bdrm + den Oakville condo (with locker and parking),"Speers Road, Oakville, ON",,"$2,500",Condo,Bedrooms: 1 + Den,Bathrooms: 1,"Luxurious open concept condo - 1bd, 1 den + 1 full bathroom, 1 locker, 1 parking.
Bright and sunny during the day. Parking and locker included. Visitor parking and guest suites available.
Modern finishing’s including hardwood floors, stainless steel appliances, granite counter tops.
Amenities include: Large gym, yoga studio, pool, hot tub, sauna, party room, and terrace patio with BBQ.
Retail space including pharmacy and dry cleaning on first level.
Walking distance to the Oakville Go Station, grocery stores, restaurants, and park.","['No: Hydro', 'Yes: Heat', 'No: Water', 'No: Water']",1,1 Year,No,675,No,"['Laundry (In Unit)', '', 'Dishwasher', 'Fridge / Freezer']",Yes,Balcony,"['Gym', 'Pool', 'Concierge', '24 Hour Security', '', 'Storage Space', 'Elevator in Building']"
2957,https://www.kijiji.ca/v-apartments-condos/oakville-halton-region/1-bed-1-bath-condo-square-one-lake-downtown-view/1683404875,1 Bed 1 Bath Condo - Square One (Lake/Downtown View),"Mississauga, ON L5L 1H2",,"$2,399",Condo,Bedrooms: 1,Bathrooms: 1,"Availability: June 1st, 2024","['Yes: Hydro', 'Yes: Heat', 'Yes: Water', 'Yes: Water']",1,1 Year,Limited,699,No,"['Laundry (In Unit)', '', 'Dishwasher', 'Fridge / Freezer']",Yes,Balcony,"['Gym', 'Pool', 'Concierge', '24 Hour Security', 'Bicycle Parking', 'Storage Space', 'Elevator in Building']"
2958,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/luxurious-1-bedroom-loft-in-historic-tip-top-lofts-toronto/1688799644,"Luxurious 1-bedroom Loft in Historic Tip Top Lofts, Toronto","Toronto, ON M5V 3J6",,"$3,000",Condo,Bedrooms: 1,Bathrooms: 1,"Welcome to a rare opportunity to lease a stunning 1-bedroom, 1-bathroom, 2-level loft with a balcony in the prestigious Tip Top Lofts, located in Toronto's vibrant and historic waterfront community.","['No: Hydro', 'Yes: Heat', 'Yes: Water', 'Yes: Water']",0,1 Year,Limited,700,No,"['Laundry (In Unit)', 'Laundry (In Building)', 'Dishwasher', 'Fridge / Freezer']",Yes,Balcony,"['Gym', '', 'Concierge', '24 Hour Security', 'Bicycle Parking', 'Storage Space', 'Elevator in Building']"
2959,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/furnished-1-1-bath-core-downtown-toronto-condo/1688794511,Furnished 1+1 bath core downtown Toronto condo,"21 Widmer St, Toronto, ON M5V 0B8",,"$3,000",Condo,Bedrooms: 1 + Den,Bathrooms: 1,"Core downtown, King West trendy neighbourhood. In the condo, there is a full gym and amenities including lounge, sauna, and a basketball court!
Fully furnished with brand new mattress, ready to move in May for long term lease. Comes with utilities and high speed internet by Bell!",['Not Included'],1,1 Year,No,670,Yes,[],Yes,,[]
2960,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bedroom-2-bathroom-condo-downtown-toronto-for-rent/1688792866,2 bedroom 2 bathroom Condo Downtown Toronto for Rent,"77 Maitland Place, Toronto, ON",,"$3,000",Condo,Bedrooms: 2,Bathrooms: 2,"Unit: 2 Bed+2 Bath 18th Floor Furnished Condo available May 1st, 2024 DOWNTOWN.","['No: Hydro', 'Yes: Heat', 'Yes: Water', 'Yes: Water']",0,1 Year,Limited,850,Yes,"['Laundry (In Unit)', '', 'Dishwasher', 'Fridge / Freezer']",Yes,Balcony,"['Gym', 'Pool', 'Concierge', '24 Hour Security', 'Bicycle Parking', '', 'Elevator in Building']"
2961,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-den-condo-for-lease/1688792190,1 + Den Condo For Lease,"Jarvis Street, Toronto, ON",,"$2,600",Condo,Bedrooms: 1 + Den,Bathrooms: 1,"Brand New Unit in Prime Condos, Open concept 1 bedroom + Den w/ built in appliances. 200+ sq ft terrace surrounding the whole unit. Large floor to ceiling windows for an abundance of natural light. Walking Distance to Toronto Metropolitan University (Formerly Ryerson university), the financial district, Eaton Centre, and Dundas subway. Featuring many amenities, including a 3rd-floorgym and outdoor game area, a 2nd-floor co-working space, and an outdoor lounge. Lobby furnished by Versace 24 hour concierge. Special rogers internet offer",['Not Included'],0,1 Year,No,700,No,"['Laundry (In Unit)', '', '', '']",Yes,Balcony,"['Gym', '', 'Concierge', '24 Hour Security', 'Bicycle Parking', '', 'Elevator in Building']"
2962,https://www.kijiji.ca/v-apartments-condos/markham-york-region/condo-for-rent-1-den/1688788748,Condo for Rent 1+Den,"1000 Elgin Mills Rd E, Richmond Hill, ON L4S 1M4",,"$2,400",Condo,Bedrooms: 1 + Den,Bathrooms: 2,"Welcome to your new home! This brand new beautiful 1 bedroom + 1 den and 2 full bath condo unit is available for rent in the Bayview and Elgin Mills area.
This 651 sq. ft. unit + large balcony is a modern open concept space boasting 9' Ceilings, bright white kitchen cabinets with built-in appliances, quartz counter tops, and a den with sliding doors.
Additional features include:
-1 underground parking space
-1 locker
-Appliances - fridge, stove, dishwasher
-Washer/dryer in unit
-Fibre Internet
-Heat
Lots of Condo Amenities will be available ince construction is complete - Concierge, piano lounge, party room, outdoor BBQ, theatre, hobby room, gym, yoga studio, & dog wash station. Close to Richmond Green, Library, Community Centre, Arena, Shops, Restaurants, Hwy 404, Lake Wilcox Park, Costco.
**Hydro, water, cable and telephone are not included.","['No: Hydro', 'Yes: Heat', 'No: Water', 'No: Water']",1,1 Year,No,651,No,"['Laundry (In Unit)', '', 'Dishwasher', 'Fridge / Freezer']",Yes,Balcony,"['Gym', '', 'Concierge', '24 Hour Security', '', '', 'Elevator in Building']"
2963,https://www.kijiji.ca/v-apartments-condos/markham-york-region/1-bedroom-1-den-2-full-bath-in-richmond-hill/1688788630,"1 Bedroom + 1 Den, 2 Full Bath in Richmond Hill","1000 Elgin Mills Rd E, Richmond Hill, ON L4S 1M4",,"$2,400",Condo,Bedrooms: 1 + Den,Bathrooms: 2,"Welcome to your new home! This brand new beautiful 1 bedroom + 1 den and 2 full bath condo unit is available for rent in the Bayview and Elgin Mills area.
This 651 sq. ft. unit + large balcony is a modern open concept space boasting 9' Ceilings, bright white kitchen cabinets with built-in appliances, quartz counter tops, and a den with sliding doors.
Additional features include:
-1 underground parking space
-1 locker
-Appliances - fridge, stove, dishwasher
-Washer/dryer in unit
-Fibre Internet
-Heat
Lots of Condo Amenities will be available ince construction is complete - Concierge, piano lounge, party room, outdoor BBQ, theatre, hobby room, gym, yoga studio, & dog wash station. Close to Richmond Green, Library, Community Centre, Arena, Shops, Restaurants, Hwy 404, Lake Wilcox Park, Costco.
**Hydro, water, cable and telephone are not included.**","['No: Hydro', 'Yes: Heat', 'No: Water', 'No: Water']",1,1 Year,No,651,No,"['Laundry (In Unit)', '', 'Dishwasher', 'Fridge / Freezer']",Yes,,"['', '', 'Concierge', '24 Hour Security', 'Bicycle Parking', 'Storage Space', 'Elevator in Building']"
2964,https://www.kijiji.ca/v-apartments-condos/mississauga-peel-region/basement-for-rent/1688783418,Basement For Rent,"Germain Circle, Brampton, ON",,"$1,800",Basement,Bedrooms: 2,Bathrooms: 1,"2 Bedroom Basement is available for rent.
Rent: $1800.00 + 30% Utilities
Major intersection: Mississauga Rd & William Parksway",['Not Included'],1,1 Year,No,700,No,"['Laundry (In Unit)', '', '', '']",Yes,,[]
2965,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bed-1-bath-on-the-subway-available-for-immediate-move-in/1688782976,1 Bed/1 Bath on the Subway Available for Immediate Move-in!,"Millway Avenue, Vaughan, ON",,"$2,400",Apartment,Bedrooms: 1,Bathrooms: 1,,[],,,,,,[],,,[]
2966,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/two-level-stacked-townhouse/1688774367,Two-Level Stacked Townhouse,"Toronto, ON M4E 2N1",,"$3,000",Townhouse,Bedrooms: 2,Bathrooms: 1,"Rarely Offered Beautiful Two-Level Stacked Townhouse In A Boutique Complex In The Beach Combining Modern Convenience And Serene Living. Step Inside To Find A Bright Open-Concept Living/Dining Area With Cathedral Ceilings and Large Windows That Flood The Space With Natural Light. A Nicely Updated Kitchen And Bathroom And Two Bedrooms - Each With Closets And Balconies. The Layout Offers Many Possibilities To Tailor The Space To Your Needs. Enjoy Beautiful East/West Exposure and The Convenience of Covered Parking And Ample Visitor Parking. If You Are Seeking A Quiet Condo With A Freehold Feel, Look No Further! Just Steps Away From Kingston Rd & Queen St Shops, Restaurants, TTC, Glen Manor Ravine and The Beach. Short 10-MIN Walk To The Subway Gets You To Yorkville In 15-MIN Or A 5-MIN Walk To Danforth Go Station Just One Stop to Union Station And The Heart of Downtown.","['No: Hydro', 'No: Heat', 'Yes: Water', 'Yes: Water']",1,1 Year,Limited,700,No,"['Laundry (In Unit)', '', 'Dishwasher', 'Fridge / Freezer']",Yes,Balcony,[]
2967,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-br-brand-new-condo-unfurnished-for-rent-downtown-toronto/1688764803,1 BR BRAND NEW Condo (UNFURNISHED) for Rent-Downtown Toronto,"Ajax, ON L1Z 1C5",,"$2,400",Condo,Bedrooms: 1,Bathrooms: 1,,[],,,,,,[],,,[]
2968,https://www.kijiji.ca/v-apartments-condos/oshawa-durham-region/1bhk-near-oshawa-centre-3-mins-to-highway-401/1688755513,"1BHK near Oshawa Centre, 3 mins to Highway 401","400 Grenfell St, Oshawa, ON L1J 4W7",,"$1,800",Apartment,Bedrooms: 1,Bathrooms: 1,"Looking for a one-bedroom apartment in Oshawa? Look no further! This renovated gem is nestled in a great neighborhood with easy access to Oshawa Centre and popular shops like Walmart and Superstore. Just a 6-minute drive to Oshawa GO and 3 minutes to Highway 401. Situated on the 5th floor of a 5-floor building, it offers a peaceful atmosphere with a building supervisor on-site, laundry on each floor, and available storage units. Parking is available, heat and water included, but hydro is extra. Don't hesitate to reach out for more details! #OshawaLiving #ApartmentForRent ️","['No: Hydro', 'Yes: Heat', 'Yes: Water', 'Yes: Water']",0,1 Year,Yes,650,No,"['', 'Laundry (In Building)', '', 'Fridge / Freezer']",No,Balcony,"['', '', '', '', '', 'Storage Space', 'Elevator in Building']"
2969,https://www.kijiji.ca/v-apartments-condos/mississauga-peel-region/furnished-2-bedroom-basement-for-rent-in-kleinburg-vaughan/1688747280,"Furnished 2 Bedroom Basement For Rent in Kleinburg, Vaughan","Mactier Dr, Kleinburg, ON L0J 1C0",,"$2,100",Basement,Bedrooms: 2,Bathrooms: 1,"Fully furnished.
Newly Renovated.
One parking space included.
Close to Hwy 427, few minutes away from grocery stores and other establishments.
Tenants pay 35% utilities.
Preferably female tenants or a couple.",['Not Included'],1,1 Year,No,700,Yes,"['Laundry (In Unit)', '', '', 'Fridge / Freezer']",Yes,,[]
2970,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bedroom-condo-rental-liberty-village/1688737361,2 Bedroom Condo Rental - Liberty Village,"Toronto, ON M6K 0A3",,"$2,800",Condo,Bedrooms: 2,Bathrooms: 1,"Hello,
My wife and I are looking to rent our condo at the edge of Liberty Village (King and Atlantic).
We lived here for 4 years and loved the location. It conveniently located just off King St. across from Lamport Stadium and Liberty Village. Great for local amenities and direct access to the 501 Streetcar.
Unit:
• 715 sqft condo unit
• 2 bedrooms
• 1 bathroom
• Brand new Kitchen and appliances (note: before and after renovation pictures are used in the listing)
• Balcony (east facing, nice sun in the mornings!)
• Central Heat / Air Conditioning
• In suite laundry
• Building amenities: gym, guest room, party room, quiet working space
• Parking: NOT included (Tenant will have access to 8 visitor passes to use each month)
• Parking is available in the building for $100-150 / month.","['No: Hydro', 'Yes: Heat', 'Yes: Water', 'Yes: Water']",0,1 Year,Yes,715,No,"['Laundry (In Unit)', '', 'Dishwasher', 'Fridge / Freezer']",Yes,Balcony,"['Gym', '', '', '24 Hour Security', 'Bicycle Parking', '', 'Elevator in Building']"
2971,https://www.kijiji.ca/v-apartments-condos/oshawa-durham-region/walkout-basement/1688735137,Walkout basement,"91 Limerick St, Oshawa, ON L1J 7A8",,"$1,699",Basement,Bedrooms: 1,Bathrooms: 1,"A one bedroom ground floor unit available for rent in Oshawa. This space is equipped with a full bathroom, a functional kitchen, a bedroom, and a comfortable family room that offers direct access to the backyard fostering a seamless connection with nature.
Availability- April 1st Two parking spots on driveway. Preferably Indian Families/students. Utilities additional, split is 60:40 however, can be negotiated based on the number of people living in the unit.
How Accessible it is-
-5 mins drive to Oshawa centre
-6 mins drive to Walmart super centre
-9 mins drive to Costco
-6 mins drive to Daana pani supermarket (Indian store)
-6 mins drive to community centre
-7 mins drive to Oshawa Health centre.
-Equal distance to Oshawa & Whitby GO stations.
-6 mins drive to Banks/ABMs
-good schools in the locality.
-10 mins drive to Durham college
-5 mins walk to Trent University.
Kindly dm for more details.","['Yes: Hydro', 'Yes: Heat', 'Yes: Water', 'Yes: Water']",2,1 Year,No,750,No,"['Laundry (In Unit)', '', '', '']",Yes,,[]
